Repository Fork?,Repository Forks Count,Repository Issues enabled?,Repository Wiki enabled?,Repository Pages enabled?,Repository Open Issues Count,Repository Readme filename,Repository Changelog filename,Repository Contributing guidelines filename,Repository License filename,Repository Code of Conduct filename,Repository Stars Count
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86428
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86428
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86428
0,0.217426444,1,0,0,0.022187005,1,0,1,1,1,86428
0,0.21735766,1,0,0,0.021960607,1,0,1,1,1,86409
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73228
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73228
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73228
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73227
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73227
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73226
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73226
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73226
0,0.324592024,1,1,0,0.000679194,1,1,0,1,0,73226
0,0.222138153,1,1,1,0.027167761,1,0,0,1,0,67565
0,0.222138153,1,1,1,0.027167761,1,0,0,1,0,67564
0,0.222138153,1,1,1,0.027167761,1,0,0,1,0,67564
0,0.222138153,1,1,1,0.027167761,1,0,0,1,0,67564
0,0.222138153,1,1,1,0.027167761,1,0,0,1,0,67564
0,0.222120957,1,1,1,0.027167761,1,0,0,1,0,67559
0,0.222120957,1,1,1,0.027167761,1,0,0,1,0,67559
0,0.222120957,1,1,1,0.027167761,1,0,0,1,0,67559
0,0.222120957,1,1,1,0.027167761,1,0,0,1,0,67559
0,0.244286623,1,1,0,0.321258773,1,0,1,1,0,67004
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61018
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.240142383,1,1,1,0.117953362,1,0,1,1,1,61017
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58130
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58130
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.495967534,1,1,0,0.143083541,1,1,1,1,0,58129
0,0.129434423,1,0,0,0.207833371,1,0,1,1,1,57595
0,0.129434423,1,0,0,0.207833371,1,0,1,1,1,57594
0,0.164135986,1,1,1,1,1,1,1,1,1,55298
0,0.164135986,1,1,1,1,1,1,1,1,1,55298
0,0.164135986,1,1,1,1,1,1,1,1,1,55298
0,0.164135986,1,1,1,1,1,1,1,1,1,55298
0,0.164135986,1,1,1,1,1,1,1,1,1,55298
0,0.164135986,1,1,1,1,1,1,1,1,1,55298
0,0.164135986,1,1,1,1,1,1,1,1,1,55298
0,0.164135986,1,1,1,1,1,1,1,1,1,55296
0,0.184719619,1,0,1,0.003169572,1,0,0,1,0,49740
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48280
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48278
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48278
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48278
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48278
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.252575104,1,1,0,0.019696627,1,0,1,1,0,48277
0,0.166904545,1,1,0,0.190174326,1,1,1,1,1,46322
0,0.10630578,1,1,0,0.99660403,1,0,1,1,0,45767
0,0.10630578,1,1,0,0.99660403,1,0,1,1,0,45767
0,0.10630578,1,1,0,0.99660403,1,0,1,1,0,45767
0,0.10630578,1,1,0,0.99660403,1,0,1,1,0,45767
0,0.10630578,1,1,0,0.99660403,1,0,1,1,0,45767
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
0,0.151101405,1,0,0,0.065202626,1,1,1,1,1,44892
